standing,player_name,deck_code,card_name_jp,set_code,card_number,count,category
3,ルカリオ,UyMyMM-9g5Jzk-RMERyp,ボスの指令,S2,,3,Trainer
3,ルカリオ,UyMyMM-9g5Jzk-RMERyp,リーリエの決心,M1L,,4,Trainer
3,ルカリオ,UyMyMM-9g5Jzk-RMERyp,ロケット団のラムダ,M2a,,3,Trainer
3,ルカリオ,UyMyMM-9g5Jzk-RMERyp,アオキの手際,SV8a,,2,Trainer
3,ルカリオ,UyMyMM-9g5Jzk-RMERyp,ジャッジマン,,,1,Trainer
3,ルカリオ,UyMyMM-9g5Jzk-RMERyp,スパイクタウンジム,SVOM,,3,Trainer
3,ルカリオ,UyMyMM-9g5Jzk-RMERyp,ロケット団の監視塔,M2a,,1,Trainer
3,ルカリオ,UyMyMM-9g5Jzk-RMERyp,基本悪エネルギー,ENE,,9,Energy
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ドラパルトex,MC,,3,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ドロンチ,MC,,4,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ドラメシヤ,MC,,4,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ヨノワール,MC,,1,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,サマヨール,MC,,1,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ヨマワル,MC,,2,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,スボミー,M2a,,2,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,マシマシラ,MC,,1,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,シェイミ,M2a,,1,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,キチキギスex,MC,,1,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ラティアスex,MC,,1,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ガチグマ アカツキex,MC,,1,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ニャースex,M3,,1,Pokemon
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,なかよしポフィン,MC,,4,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ふしぎなアメ,MC,,2,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,夜のタンカ,MC,,2,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ハイパーボール,,,4,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ポケパッド,M3,,3,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,タケシのスカウト,SV9,,1,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ヒカリ,M2,,1,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,アカマツ,MC,,2,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ボスの指令,MC,,3,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ロケット団のラムダ,MC,,1,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,リーリエの決心,MC,,4,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,ジャミングタワー,M2a,,2,Trainer
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,基本超エネルギー,S12a,,3,Energy
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,基本炎エネルギー,S12a,,3,Energy
3,いぶき,kVvwFb-Al80fZ-V5Fkkk,基本悪エネルギー,S12a,,1,Energy
5,とおる,kkk5VV-agSDcT-b1VkkF,リオル,M1L,,3,Pokemon
5,とおる,kkk5VV-agSDcT-b1VkkF,メガルカリオex,M1L,,3,Pokemon
5,とおる,kkk5VV-agSDcT-b1VkkF,マクノシタ,M1L,,2,Pokemon
5,とおる,kkk5VV-agSDcT-b1VkkF,ハリテヤマ,M1L,,2,Pokemon
5,とおる,kkk5VV-agSDcT-b1VkkF,ルナトーン,M1L,,2,Pokemon
5,とおる,kkk5VV-agSDcT-b1VkkF,ソルロック,M1L,,2,Pokemon
5,とおる,kkk5VV-agSDcT-b1VkkF,キチキギスex,SV6a,,1,Pokemon
5,とおる,kkk5VV-agSDcT-b1VkkF,ハイパーボール,MBD,,4,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,ポケパッド,MC,,4,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,ファイトゴング,M1L,,4,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,パワープロテイン,M1L,,4,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,夜のタンカ,M2a,,2,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,ポケモンいれかえ,SV2a,,1,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,ふうせん,M1L,,2,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,マキシマムベルト(ACE SPEC),SV5K,,1,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,リーリエの決心,M2a,,4,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,マツバの確信,MC,,3,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,ミツルの思いやり,M1S,,2,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,ボスの指令,MBD,,2,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,バトルコロシアム,M2,,1,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,グラビティーマウンテン,M2a,,1,Trainer
5,とおる,kkk5VV-agSDcT-b1VkkF,基本闘エネルギー,SI,,9,Energy
5,とおる,kkk5VV-agSDcT-b1VkkF,ロック闘エネルギー,M3,,1,Energy
5,レイタ,L69nng-o0mFW8-n9gLng,ドラパルトex,SV8a,,3,Pokemon
5,レイタ,L69nng-o0mFW8-n9gLng,ドロンチ,M2a,,4,Pokemon
5,レイタ,L69nng-o0mFW8-n9gLng,ドラメシヤ,SV8a,,4,Pokemon
5,レイタ,L69nng-o0mFW8-n9gLng,スボミー,SV8a,,2,Pokemon
5,レイタ,L69nng-o0mFW8-n9gLng,マシマシラ,,,1,Pokemon
5,レイタ,L69nng-o0mFW8-n9gLng,ヨマワル,SV6a,,2,Pokemon
5,レイタ,L69nng-o0mFW8-n9gLng,サマヨール,SV8a,,2,Pokemon
5,レイタ,L69nng-o0mFW8-n9gLng,ヨノワール,MC,,1,Pokemon
5,レイタ,L69nng-o0mFW8-n9gLng,ニャースex,M3,,2,Pokemon
5,レイタ,L69nng-o0mFW8-n9gLng,キチキギスex,SV6a,,1,Pokemon
5,レイタ,L69nng-o0mFW8-n9gLng,ラティアスex,SV7a,,1,Pokemon
5,レイタ,L69nng-o0mFW8-n9gLng,アンフェアスタンプ(ACE SPEC),SV5a,,1,Trainer
5,レイタ,L69nng-o0mFW8-n9gLng,ふしぎなアメ,,,2,Trainer
5,レイタ,L69nng-o0mFW8-n9gLng,なかよしポフィン,,,4,Trainer
5,レイタ,L69nng-o0mFW8-n9gLng,ハイパーボール,,,4,Trainer
5,レイタ,L69nng-o0mFW8-n9gLng,夜のタンカ,,,2,Trainer
5,レイタ,L69nng-o0mFW8-n9gLng,ポケパッド,M3,,4,Trainer
5,レイタ,L69nng-o0mFW8-n9gLng,ボスの指令,S2,,3,Trainer
5,レイタ,L69nng-o0mFW8-n9gLng,アカマツ,,,2,Trainer
5,レイタ,L69nng-o0mFW8-n9gLng,リーリエの決心,,,4,Trainer
5,レイタ,L69nng-o0mFW8-n9gLng,ヒカリ,M2,,1,Trainer
5,レイタ,L69nng-o0mFW8-n9gLng,ジャミングタワー,M2a,,1,Trainer
5,レイタ,L69nng-o0mFW8-n9gLng,ロケット団の監視塔,M2a,,1,Trainer
5,レイタ,L69nng-o0mFW8-n9gLng,基本炎エネルギー,CLL,,3,Energy
5,レイタ,L69nng-o0mFW8-n9gLng,基本超エネルギー,CLK,,4,Energy
5,レイタ,L69nng-o0mFW8-n9gLng,基本悪エネルギー,,,1,Energy
5,あつし,nNgLnL-F511eV-99nLnn,マリィのオーロンゲex,M2a,,2,Pokemon
5,あつし,nNgLnL-F511eV-99nLnn,マリィのギモー,SVOM,,2,Pokemon
5,あつし,nNgLnL-F511eV-99nLnn,マリィのベロバー,SVOM,,3,Pokemon
5,あつし,nNgLnL-F511eV-99nLnn,マシマシラ,SV6,,4,Pokemon
5,あつし,nNgLnL-F511eV-99nLnn,ユキメノコ,SV6,,2,Pokemon
5,あつし,nNgLnL-F511eV-99nLnn,ユキワラシ,M2a,,3,Pokemon
5,あつし,nNgLnL-F511eV-99nLnn,イベルタル,MC,,1,Pokemon
5,あつし,nNgLnL-F511eV-99nLnn,コダック,M2a,,1,Pokemon
5,あつし,nNgLnL-F511eV-99nLnn,メガユキメノコex,M2a,,1,Pokemon
5,あつし,nNgLnL-F511eV-99nLnn,シャリタツ,SV8a,,1,Pokemon
5,あつし,nNgLnL-F511eV-99nLnn,エネルギー転送,SI,,1,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,シークレットボックス(ACE SPEC),SV6,,1,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,なかよしポフィン,SVOM,,3,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,ハイパーボール,SVOM,,1,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,ふしぎなアメ,SVOM,,2,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,夜のタンカ,,,3,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,ポケパッド,MC,,3,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,ふうせん,SD,,1,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,ロケット団のラムダ,M2a,,4,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,ハイダイ,MC,,1,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,ボスの指令,MC,,3,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,リーリエの決心,MC,,4,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,ジャッジマン,SV9a,,1,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,スパイクタウンジム,SVOM,,3,Trainer
5,あつし,nNgLnL-F511eV-99nLnn,基本悪エネルギー,ENE,,8,Energy
5,あつし,nNgLnL-F511eV-99nLnn,基本水エネルギー,SI,,1,Energy
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ドラパルトex,MC,,3,Pokemon
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ドロンチ,MC,,4,Pokemon
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ドラメシヤ,MC,,4,Pokemon
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ヨマワル,MC,,2,Pokemon
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ヨノワール,MC,,2,Pokemon
5,ヨウタ,MMXpXy-U9okSn-UyRypy,サマヨール,MC,,1,Pokemon
5,ヨウタ,MMXpXy-U9okSn-UyRypy,スボミー,M2a,,2,Pokemon
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ニャースex,M3,,1,Pokemon
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ラティアスex,M2a,,1,Pokemon
5,ヨウタ,MMXpXy-U9okSn-UyRypy,シェイミ,M2a,,1,Pokemon
5,ヨウタ,MMXpXy-U9okSn-UyRypy,リーリエのピッピex,M2a,,1,Pokemon
5,ヨウタ,MMXpXy-U9okSn-UyRypy,キチキギスex,M2a,,1,Pokemon
5,ヨウタ,MMXpXy-U9okSn-UyRypy,なかよしポフィン,MC,,4,Trainer
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ポケパッド,M3,,4,Trainer
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ハイパーボール,,,4,Trainer
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ふしぎなアメ,MBG,,4,Trainer
5,ヨウタ,MMXpXy-U9okSn-UyRypy,夜のタンカ,MC,,2,Trainer
5,ヨウタ,MMXpXy-U9okSn-UyRypy,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
5,ヨウタ,MMXpXy-U9okSn-UyRypy,リーリエの決心,MC,,4,Trainer
5,ヨウタ,MMXpXy-U9okSn-UyRypy,アカマツ,MC,,2,Trainer
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ボスの指令,MBD,,2,Trainer
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ヒカリ,M2,,1,Trainer
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ブライア,SV7,,1,Trainer
5,ヨウタ,MMXpXy-U9okSn-UyRypy,ジャミングタワー,SVN,,1,Trainer
5,ヨウタ,MMXpXy-U9okSn-UyRypy,基本超エネルギー,ENE,,4,Energy
5,ヨウタ,MMXpXy-U9okSn-UyRypy,基本炎エネルギー,ENE,,3,Energy
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,ケーシィ,M1S,,3,Pokemon
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,ケーシィ,SV8a,,1,Pokemon
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,ユンゲラー,M1S,,4,Pokemon
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,フーディン,M1S,,3,Pokemon
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,フーディン,SV8a,,1,Pokemon
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,ノコッチ,MC,,4,Pokemon
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,ノココッチ,,,3,Pokemon
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,スピンロトム,M2a,,1,Pokemon
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,コダック,,,1,Pokemon
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,シェイミ,,,1,Pokemon
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,キチキギスex,MC,,1,Pokemon
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,なかよしポフィン,,,4,Trainer
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,ポケパッド,MC,,4,Trainer
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,ふしぎなアメ,DP4,,4,Trainer
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,せいなるはい,XY2,,1,Trainer
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,ワンダーパッチ,MBD,,2,Trainer
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,夜のタンカ,M1L,,1,Trainer
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,改造ハンマー,SV6,,1,Trainer
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,ボスの指令,S8b,,3,Trainer
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,トウコ,SV11W,,4,Trainer
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,ヒカリ,M2,,3,Trainer
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,スイレンのお世話,SV5a,,1,Trainer
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,バトルコロシアム,M2,,3,Trainer
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,基本超エネルギー,XYP,,3,Energy
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,テレパス超エネルギー,M3,,2,Energy
9,まひぞう,NgnNLg-0dZcau-nnnP9Q,リッチエネルギー,SV7a,,1,Energy
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,マリィのオーロンゲex,SVOM,,3,Pokemon
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,マリィのギモー,SVOM,,2,Pokemon
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,マリィのベロバー,SVOM,,3,Pokemon
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,ユキメノコ,SV6,,2,Pokemon
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,ユキワラシ,M2a,,2,Pokemon
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,マシマシラ,SV6,,4,Pokemon
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,スボミー,SV8a,,1,Pokemon
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,シャリタツ,SV6,,1,Pokemon
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,シェイミ,SV9a,,1,Pokemon
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,なかよしポフィン,M1S,,3,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,ポケパッド,MC,,4,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,ふしぎなアメ,M1S,,2,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,夜のタンカ,M1L,,3,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,ツールスクラッパー,M2a,,1,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,シークレットボックス(ACE SPEC),SV6,,1,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,ふうせん,M1L,,1,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,リーリエの決心,MC,,4,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,ロケット団のラムダ,SV10,,4,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,マツバの確信,SV5K,,2,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,ジャッジマン,MC,,1,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,ボスの指令,MC,,1,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,ボスの指令,SV1a,,1,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,ボスの指令,MC,,1,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,スパイクタウンジム,SVOM,,3,Trainer
9,ツキミヌス,xc48JG-juxNbu-88Y8c8,基本悪エネルギー,MC,,9,Energy
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ドラパルトex,SV6,,2,Pokemon
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ドロンチ,MC,,4,Pokemon
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ドラメシヤ,MC,,4,Pokemon
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ヨマワル,MC,,2,Pokemon
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,サマヨール,MC,,1,Pokemon
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ヨノワール,MC,,1,Pokemon
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,マシマシラ,M2a,,2,Pokemon
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,スボミー,M2a,,2,Pokemon
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,キチキギスex,M2a,,1,Pokemon
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ニャースex,M3,,2,Pokemon
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ラティアスex,M2a,,1,Pokemon
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ガチグマ アカツキex,MC,,1,Pokemon
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ハイパーボール,SMB,,4,Trainer
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ふしぎなアメ,SMN,,2,Trainer
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,アンフェアスタンプ(ACE SPEC),MA,,1,Trainer
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,なかよしポフィン,MC,,4,Trainer
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ポケパッド,MC,,3,Trainer
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,夜のタンカ,MC,,2,Trainer
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ボスの指令,S4a,,3,Trainer
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ヒカリ,M2,,2,Trainer
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,アカマツ,MC,,2,Trainer
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,リーリエの決心,MC,,4,Trainer
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ジャミングタワー,SVN,,1,Trainer
9,れお,MMMMyy-QTwJ4N-Mp3Ryy,ゼロの大空洞,M2a,,1,Trainer
