standing,player_name,deck_code,card_name_jp,set_code,card_number,count,category
3,オサビ,yRyypp-Bk68QQ-yyXpyy,ラッキーメット,SV5a,,4,Trainer
3,オサビ,yRyypp-Bk68QQ-yyXpyy,トウコ,MC,,4,Trainer
3,オサビ,yRyypp-Bk68QQ-yyXpyy,ヒカリ,M2,,3,Trainer
3,オサビ,yRyypp-Bk68QQ-yyXpyy,ボスの指令,MC,,3,Trainer
3,オサビ,yRyypp-Bk68QQ-yyXpyy,スイレンのお世話,MC,,1,Trainer
3,オサビ,yRyypp-Bk68QQ-yyXpyy,バトルコロシアム,M2,,3,Trainer
3,オサビ,yRyypp-Bk68QQ-yyXpyy,基本超エネルギー,ENE,,2,Energy
3,オサビ,yRyypp-Bk68QQ-yyXpyy,テレパス超エネルギー,M3,,3,Energy
3,オサビ,yRyypp-Bk68QQ-yyXpyy,リッチエネルギー,SV7a,,1,Energy
5,ルーク,8888xK-1BfNW8-c4xYxG,ドラパルトex,SV6,,3,Pokemon
5,ルーク,8888xK-1BfNW8-c4xYxG,ドロンチ,M2a,,4,Pokemon
5,ルーク,8888xK-1BfNW8-c4xYxG,ドラメシヤ,M2a,,4,Pokemon
5,ルーク,8888xK-1BfNW8-c4xYxG,マシマシラ,SV8a,,2,Pokemon
5,ルーク,8888xK-1BfNW8-c4xYxG,スボミー,SV8a,,2,Pokemon
5,ルーク,8888xK-1BfNW8-c4xYxG,ガチグマ アカツキex,SV5a,,1,Pokemon
5,ルーク,8888xK-1BfNW8-c4xYxG,キチキギスex,SV6a,,1,Pokemon
5,ルーク,8888xK-1BfNW8-c4xYxG,ニャースex,M3,,1,Pokemon
5,ルーク,8888xK-1BfNW8-c4xYxG,ラティアスex,SV7a,,1,Pokemon
5,ルーク,8888xK-1BfNW8-c4xYxG,ハイパーボール,S9,,4,Trainer
5,ルーク,8888xK-1BfNW8-c4xYxG,なかよしポフィン,SV8a,,4,Trainer
5,ルーク,8888xK-1BfNW8-c4xYxG,ポケパッド,MC,,4,Trainer
5,ルーク,8888xK-1BfNW8-c4xYxG,夜のタンカ,M1L,,2,Trainer
5,ルーク,8888xK-1BfNW8-c4xYxG,エネルギーつけかえ,XYP,,1,Trainer
5,ルーク,8888xK-1BfNW8-c4xYxG,アンフェアスタンプ(ACE SPEC),SV5a,,1,Trainer
5,ルーク,8888xK-1BfNW8-c4xYxG,リーリエの決心,M1L,,4,Trainer
5,ルーク,8888xK-1BfNW8-c4xYxG,ボスの指令,S2,,4,Trainer
5,ルーク,8888xK-1BfNW8-c4xYxG,アカマツ,SV7,,3,Trainer
5,ルーク,8888xK-1BfNW8-c4xYxG,タケシのスカウト,SV9,,2,Trainer
5,ルーク,8888xK-1BfNW8-c4xYxG,ヒカリ,M2,,1,Trainer
5,ルーク,8888xK-1BfNW8-c4xYxG,危ない廃墟,M1L,,2,Trainer
5,ルーク,8888xK-1BfNW8-c4xYxG,基本超エネルギー,LP,,4,Energy
5,ルーク,8888xK-1BfNW8-c4xYxG,基本炎エネルギー,DPtP,,3,Energy
5,ルーク,8888xK-1BfNW8-c4xYxG,基本悪エネルギー,ENE,,2,Energy
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,テツノイサハex,SV8a,,1,Pokemon
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,キチキギスex,SV8a,,1,Pokemon
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,ラティアスex,SV7a,,2,Pokemon
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,タケルライコex,SV5K,,4,Pokemon
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,オーガポン みどりのめんex,SV6,,4,Pokemon
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,ニャースex,M3,,3,Pokemon
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,メガガルーラex,M1S,,2,Pokemon
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,ハイパーボール,SV1V,,4,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,テラスタルオーブ,SV8a,,1,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,夜のタンカ,,,2,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,エネルギー回収,SV11W,,1,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,エネルギーつけかえ,MC,,1,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,むしとりセット,MC,,2,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,ガラスのラッパ,M2a,,2,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,ボスの指令,SVB,,2,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,暗号マニアの解読,SV5M,,1,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,アカマツ,SV7,,4,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,ブライア,SV7,,1,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,シアノ,SV8,,1,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,ジャッジマン,MC,,1,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,リーリエの決心,,,1,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,公民館,SV5a,,1,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,ゼロの大空洞,SV8a,,2,Trainer
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,基本雷エネルギー,ENE,,4,Energy
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,基本草エネルギー,ENE,,7,Energy
5,テル,Y8axJ8-Z3LJaK-Yc8c8G,基本闘エネルギー,MC,,4,Energy
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,ダイゴのメタグロスex,M2a,,3,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,ダイゴのメタング,SVOD,,2,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,ダイゴのダンバル,SVOD,,3,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,エンペルトex,M2,,2,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,ポッチャマ,M2,,2,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,ゲノセクトex,MC,,2,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,メガエアームドex,M3,,1,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,リーリエのピッピex,M2a,,1,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,スボミー,M2a,,1,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,キチキギスex,SVN,,1,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,ラティアスex,,,1,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,ニャースex,M3,,1,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,コダック,,,1,Pokemon
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,ふしぎなアメ,SMH,,3,Trainer
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,エネルギーリサイクル,SVOM,,1,Trainer
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,アンフェアスタンプ(ACE SPEC),MA,,1,Trainer
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,夜のタンカ,,,2,Trainer
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,ジャンボアイス,M2,,1,Trainer
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,なかよしポフィン,MC,,4,Trainer
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,ハイパーボール,,,4,Trainer
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,ボスの指令,SGI,,2,Trainer
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,タケシのスカウト,SV9,,2,Trainer
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,ロケット団のラムダ,SV10,,3,Trainer
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,リーリエの決心,MC,,4,Trainer
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,バトルコロシアム,M2,,2,Trainer
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,基本鋼エネルギー,SI,,5,Energy
5,Remingtong,kkkfVd-4k2K4O-bkFkwF,基本超エネルギー,ENE,,5,Energy
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,メガルカリオex,M1L,,3,Pokemon
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,リオル,M1L,,3,Pokemon
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,メガジガルデex,M3,,1,Pokemon
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,ソルロック,M1L,,3,Pokemon
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,ルナトーン,M1L,,2,Pokemon
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,ハリテヤマ,M1L,,2,Pokemon
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,マクノシタ,M1L,,2,Pokemon
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,ニャースex,M3,,1,Pokemon
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,キチキギスex,MC,,1,Pokemon
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,ハイパーボール,,,4,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,ファイトゴング,M1L,,4,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,ポケパッド,,,3,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,パワープロテイン,M1L,,4,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,ポケモンいれかえ,,,2,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,夜のタンカ,MA,,2,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,ふうせん,MA,,2,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,リーリエの決心,MA,,4,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,暗号マニアの解読,SV5M,,2,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,ミツルの思いやり,MA,,1,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,ジャッジマン,,,1,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,ボスの指令,MA,,1,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,グラビティーマウンテン,M2a,,2,Trainer
5,AYATO,dFFFkF-cAIQeJ-Vb5kkk,基本闘エネルギー,ENE,,9,Energy
9,ちこまる,RRXyyy-Fo8aip-UyypMp,オーガポン みどりのめんex,SV6,,2,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,オーガポン いどのめんex,SV6,,2,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,テラパゴスex,SV8a,,1,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,リーリエのピッピex,SV9,,2,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,ホーホー,SV7,,4,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,ヨルノズク,,,4,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,スピンロトム,SV8a,,2,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,メガガルーラex,M1S,,1,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,テツノイサハex,SV5M,,1,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,ラティアスex,SV7a,,1,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,キチキギスex,SV6a,,1,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,ニャースex,M3,,1,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,パオジアン,M2a,,1,Pokemon
9,ちこまる,RRXyyy-Fo8aip-UyypMp,ハイパーボール,M2a,,4,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,ポケパッド,MC,,4,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,テラスタルオーブ,M2a,,2,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,なかよしポフィン,M1S,,1,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,夜のタンカ,M1L,,2,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,エネルギーつけかえ,S11a,,2,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,エネルギー転送,SA,,1,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,ポケモンいれかえ,M2,,1,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,きらめく結晶(ACE SPEC),SV8a,,1,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,アカマツ,,,3,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,リーリエの決心,M1L,,1,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,ジャッジマン,SV9a,,1,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,シアノ,SV8,,1,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,ボスの指令,MC,,2,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,ゼロの大空洞,SV8a,,2,Trainer
9,ちこまる,RRXyyy-Fo8aip-UyypMp,基本草エネルギー,,,5,Energy
9,ちこまる,RRXyyy-Fo8aip-UyypMp,基本超エネルギー,S8b,,3,Energy
9,ちこまる,RRXyyy-Fo8aip-UyypMp,基本水エネルギー,MC,,1,Energy
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,フーディン,M1S,,3,Pokemon
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,ユンゲラー,M1S,,4,Pokemon
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,ケーシィ,M1S,,4,Pokemon
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,ノココッチ,SV8a,,3,Pokemon
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,ノコッチ,MC,,4,Pokemon
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,スピンロトム,M2a,,1,Pokemon
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,コダック,M2a,,1,Pokemon
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,シェイミ,M2a,,1,Pokemon
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,キチキギスex,M2a,,1,Pokemon
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,ポケパッド,MC,,4,Trainer
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,なかよしポフィン,MC,,4,Trainer
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,ふしぎなアメ,MC,,4,Trainer
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,ワンダーパッチ,MBD,,2,Trainer
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,せいなるはい,M2a,,1,Trainer
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,夜のタンカ,MC,,1,Trainer
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,改造ハンマー,SV8a,,1,Trainer
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,トウコ,SV11W,,4,Trainer
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,ヒカリ,M2,,3,Trainer
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,ボスの指令,MC,,3,Trainer
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,スイレンのお世話,SV5a,,1,Trainer
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,バトルコロシアム,M2,,4,Trainer
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,基本超エネルギー,MC,,3,Energy
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,テレパス超エネルギー,M3,,2,Energy
9,かいとった引きだけ,cYc888-C0higX-J8Gx88,リッチエネルギー,MC,,1,Energy
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,シロナのガブリアスex,SV9a,,3,Pokemon
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,シロナのミカルゲ,SV9a,,1,Pokemon
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,シロナのガバイト,SV9a,,4,Pokemon
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,シロナのフカマル,SV9a,,4,Pokemon
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,シロナのロズレイド,SV9a,,3,Pokemon
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,シロナのロゼリア,SV9a,,3,Pokemon
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,ファイトゴング,M1L,,4,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,パワープロテイン,M1L,,2,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,なかよしポフィン,MBD,,4,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,ポケギア3.0,SV11B,,1,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,ふしぎなアメ,MBG,,2,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,夜のタンカ,MC,,1,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,ポケパッド,M3,,4,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,シロナのパワーウエイト,SV9a,,3,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,ボスの指令,SVHM,,4,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,リーリエの決心,MBD,,4,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,ジャッジマン,,,3,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,バトルコロシアム,M2,,2,Trainer
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,基本闘エネルギー,ENE,,3,Energy
9,りゅー,nnng9n-Ez8Dcn-Q9nL9L,ロック闘エネルギー,M3,,4,Energy
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ドラパルトex,SV6,,3,Pokemon
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ドロンチ,SV6,,4,Pokemon
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ドラメシヤ,SV6,,4,Pokemon
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ヨノワール,SV6a,,1,Pokemon
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,サマヨール,SV6a,,1,Pokemon
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ヨマワル,SV6a,,2,Pokemon
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,マシマシラ,SV6,,1,Pokemon
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,スボミー,SV8a,,2,Pokemon
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,キチキギスex,SV6a,,1,Pokemon
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ラティアスex,SV7a,,1,Pokemon
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ニャースex,M3,,1,Pokemon
