standing,player_name,deck_code,card_name_jp,set_code,card_number,count,category
9,,6Q96QN-2Sw36e-PgLnnL,基本超エネルギー,S12a,,3,Energy
9,,6Q96QN-2Sw36e-PgLnnL,基本炎エネルギー,S12a,,3,Energy
9,,6Q96QN-2Sw36e-PgLnnL,基本悪エネルギー,S12a,,2,Energy
17,,EyyX2E-ylXgBK-p3ySpR,Nのゾロア,SV9,,4,Pokemon
17,,EyyX2E-ylXgBK-p3ySpR,Nのゾロアークex,SV9,,4,Pokemon
17,,EyyX2E-ylXgBK-p3ySpR,Nのゼクロム,M2a,,2,Pokemon
17,,EyyX2E-ylXgBK-p3ySpR,Nのレシラム,SV9,,1,Pokemon
17,,EyyX2E-ylXgBK-p3ySpR,Nのダルマッカ,M2a,,2,Pokemon
17,,EyyX2E-ylXgBK-p3ySpR,Nのヒヒダルマ,M2a,,1,Pokemon
17,,EyyX2E-ylXgBK-p3ySpR,マシマシラ,SV6,,1,Pokemon
17,,EyyX2E-ylXgBK-p3ySpR,スボミー,M2a,,1,Pokemon
17,,EyyX2E-ylXgBK-p3ySpR,モモワロウex,SV6a,,1,Pokemon
17,,EyyX2E-ylXgBK-p3ySpR,ニャースex,M3,,1,Pokemon
17,,EyyX2E-ylXgBK-p3ySpR,なかよしポフィン,M1S,,4,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,ポケパッド,M3,,4,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,ハイパーボール,M2a,,3,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,Nのポイントアップ,M2a,,3,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,夜のタンカ,M1L,,1,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,スペシャルレッドカード,M4,,1,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,くさりもち,SV8a,,2,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,リーリエの決心,M1L,,4,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,シアノ,SV8,,2,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,タケシのスカウト,SV9,,1,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,アンズの秘技,SV8a,,1,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,からておうの稽古,M2a,,1,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,ボスの指令,SV1a,,3,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,Nの城,M2a,,2,Trainer
17,,EyyX2E-ylXgBK-p3ySpR,基本悪エネルギー,ENE,,9,Energy
17,,3pRXMy-Z2myKN-SyXpXR,フシギダネ,M1L,,4,Pokemon
17,,3pRXMy-Z2myKN-SyXpXR,フシギソウ,M1L,,4,Pokemon
17,,3pRXMy-Z2myKN-SyXpXR,メガフシギバナex,M1L,,3,Pokemon
17,,3pRXMy-Z2myKN-SyXpXR,オーガポン みどりのめんex,SV6,,4,Pokemon
17,,3pRXMy-Z2myKN-SyXpXR,ザルード,SV7a,,1,Pokemon
17,,3pRXMy-Z2myKN-SyXpXR,レジギガス,SV8a,,1,Pokemon
17,,3pRXMy-Z2myKN-SyXpXR,むしとりセット,SVK,,4,Trainer
17,,3pRXMy-Z2myKN-SyXpXR,ハイパーボール,SVM,,4,Trainer
17,,3pRXMy-Z2myKN-SyXpXR,ポケギア3.0,SV11B,,3,Trainer
17,,3pRXMy-Z2myKN-SyXpXR,スペシャルレッドカード,M4,,1,Trainer
17,,3pRXMy-Z2myKN-SyXpXR,つりざおMAX(ACE SPEC),SV8a,,1,Trainer
17,,3pRXMy-Z2myKN-SyXpXR,ミツルの思いやり,M1S,,3,Trainer
17,,3pRXMy-Z2myKN-SyXpXR,ボスの指令,SVK,,3,Trainer
17,,3pRXMy-Z2myKN-SyXpXR,リーリエの決心,M2a,,4,Trainer
17,,3pRXMy-Z2myKN-SyXpXR,ジャッジマン,SM6,,2,Trainer
17,,3pRXMy-Z2myKN-SyXpXR,活力の森,M1S,,4,Trainer
17,,3pRXMy-Z2myKN-SyXpXR,基本草エネルギー,ENE,,14,Energy
17,,GcY8GD-TxHEHp-D88DKx,タケルライコex,SV5K,,3,Pokemon
17,,GcY8GD-TxHEHp-D88DKx,オーガポン みどりのめんex,SV6,,4,Pokemon
17,,GcY8GD-TxHEHp-D88DKx,メガガルーラex,M1S,,4,Pokemon
17,,GcY8GD-TxHEHp-D88DKx,ニャースex,M3,,3,Pokemon
17,,GcY8GD-TxHEHp-D88DKx,ラティアスex,SV7a,,2,Pokemon
17,,GcY8GD-TxHEHp-D88DKx,テツノイサハex,MC,,1,Pokemon
17,,GcY8GD-TxHEHp-D88DKx,キチキギスex,SVN,,1,Pokemon
17,,GcY8GD-TxHEHp-D88DKx,ナゲツケサル,MC,,1,Pokemon
17,,GcY8GD-TxHEHp-D88DKx,ダークボール,SV7a,,3,Trainer
17,,GcY8GD-TxHEHp-D88DKx,ハイパーボール,SVOD,,4,Trainer
17,,GcY8GD-TxHEHp-D88DKx,エネルギー回収,SV11W,,2,Trainer
17,,GcY8GD-TxHEHp-D88DKx,ガラスのラッパ,M2a,,1,Trainer
17,,GcY8GD-TxHEHp-D88DKx,プライムキャッチャー(ACE SPEC),MC,,1,Trainer
17,,GcY8GD-TxHEHp-D88DKx,夜のタンカ,MC,,1,Trainer
17,,GcY8GD-TxHEHp-D88DKx,スペシャルレッドカード,M4,,1,Trainer
17,,GcY8GD-TxHEHp-D88DKx,シアノ,SV8,,1,Trainer
17,,GcY8GD-TxHEHp-D88DKx,アカマツ,SV8a,,4,Trainer
17,,GcY8GD-TxHEHp-D88DKx,ジャッジマン,MC,,1,Trainer
17,,GcY8GD-TxHEHp-D88DKx,ゼイユ,MC,,1,Trainer
17,,GcY8GD-TxHEHp-D88DKx,ボスの指令,MC,,2,Trainer
17,,GcY8GD-TxHEHp-D88DKx,ゼロの大空洞,SV8a,,3,Trainer
17,,GcY8GD-TxHEHp-D88DKx,基本草エネルギー,ENE,,8,Energy
17,,GcY8GD-TxHEHp-D88DKx,基本雷エネルギー,ENE,,4,Energy
17,,GcY8GD-TxHEHp-D88DKx,基本闘エネルギー,ENE,,4,Energy
17,,d1kFbk-W4LzGN-bkfFkV,マリィのオーロンゲex,SVOM,,3,Pokemon
17,,d1kFbk-W4LzGN-bkfFkV,マリィのギモー,SVOM,,2,Pokemon
17,,d1kFbk-W4LzGN-bkfFkV,マリィのベロバー,SVOM,,3,Pokemon
17,,d1kFbk-W4LzGN-bkfFkV,ユキメノコ,SV6,,2,Pokemon
17,,d1kFbk-W4LzGN-bkfFkV,ユキワラシ,M2a,,2,Pokemon
17,,d1kFbk-W4LzGN-bkfFkV,マシマシラ,SV6,,4,Pokemon
17,,d1kFbk-W4LzGN-bkfFkV,スボミー,M2a,,1,Pokemon
17,,d1kFbk-W4LzGN-bkfFkV,キチキギスex,M2a,,1,Pokemon
17,,d1kFbk-W4LzGN-bkfFkV,シャリタツ,MC,,1,Pokemon
17,,d1kFbk-W4LzGN-bkfFkV,シェイミ,,,1,Pokemon
17,,d1kFbk-W4LzGN-bkfFkV,なかよしポフィン,M1S,,3,Trainer
17,,d1kFbk-W4LzGN-bkfFkV,ポケパッド,M3,,4,Trainer
17,,d1kFbk-W4LzGN-bkfFkV,ハイパーボール,,,1,Trainer
17,,d1kFbk-W4LzGN-bkfFkV,夜のタンカ,M1L,,3,Trainer
17,,d1kFbk-W4LzGN-bkfFkV,ふしぎなアメ,SMH,,3,Trainer
17,,d1kFbk-W4LzGN-bkfFkV,アンフェアスタンプ(ACE SPEC),MA,,1,Trainer
17,,d1kFbk-W4LzGN-bkfFkV,スペシャルレッドカード,M4,,1,Trainer
17,,d1kFbk-W4LzGN-bkfFkV,ふうせん,M1L,,1,Trainer
17,,d1kFbk-W4LzGN-bkfFkV,リーリエの決心,MBD,,4,Trainer
17,,d1kFbk-W4LzGN-bkfFkV,ロケット団のラムダ,MC,,4,Trainer
17,,d1kFbk-W4LzGN-bkfFkV,ボスの指令,S12a,,3,Trainer
17,,d1kFbk-W4LzGN-bkfFkV,スパイクタウンジム,SVOM,,3,Trainer
17,,d1kFbk-W4LzGN-bkfFkV,基本悪エネルギー,MC,,9,Energy
68,,8GJx8a-SAMkSO-xJccDK,Nのゾロアークex,SV9,,4,Pokemon
68,,8GJx8a-SAMkSO-xJccDK,Nのゾロア,SV9,,4,Pokemon
68,,8GJx8a-SAMkSO-xJccDK,Nのゼクロム,M2a,,2,Pokemon
68,,8GJx8a-SAMkSO-xJccDK,Nのヒヒダルマ,M2a,,1,Pokemon
68,,8GJx8a-SAMkSO-xJccDK,Nのダルマッカ,M2a,,1,Pokemon
68,,8GJx8a-SAMkSO-xJccDK,マシマシラ,SV8a,,1,Pokemon
68,,8GJx8a-SAMkSO-xJccDK,スボミー,SV8a,,1,Pokemon
68,,8GJx8a-SAMkSO-xJccDK,モモワロウex,SV8a,,1,Pokemon
68,,8GJx8a-SAMkSO-xJccDK,キチキギスex,SV6a,,1,Pokemon
68,,8GJx8a-SAMkSO-xJccDK,なかよしポフィン,,,4,Trainer
68,,8GJx8a-SAMkSO-xJccDK,ポケパッド,,,3,Trainer
68,,8GJx8a-SAMkSO-xJccDK,ハイパーボール,SMH,,2,Trainer
68,,8GJx8a-SAMkSO-xJccDK,Nのポイントアップ,M2a,,4,Trainer
68,,8GJx8a-SAMkSO-xJccDK,スペシャルレッドカード,M4,,2,Trainer
68,,8GJx8a-SAMkSO-xJccDK,夜のタンカ,SV8a,,1,Trainer
68,,8GJx8a-SAMkSO-xJccDK,シークレットボックス(ACE SPEC),SV6,,1,Trainer
68,,8GJx8a-SAMkSO-xJccDK,くさりもち,SV6a,,2,Trainer
68,,8GJx8a-SAMkSO-xJccDK,力の砂時計,SV6a,,1,Trainer
68,,8GJx8a-SAMkSO-xJccDK,リーリエの決心,MA,,4,Trainer
68,,8GJx8a-SAMkSO-xJccDK,ロケット団のラムダ,MC,,4,Trainer
68,,8GJx8a-SAMkSO-xJccDK,タケシのスカウト,SV9,,2,Trainer
68,,8GJx8a-SAMkSO-xJccDK,ボスの指令,SV1a,,3,Trainer
68,,8GJx8a-SAMkSO-xJccDK,Nの城,SV9,,2,Trainer
68,,8GJx8a-SAMkSO-xJccDK,ロケット団の監視塔,SV10,,1,Trainer
68,,8GJx8a-SAMkSO-xJccDK,基本悪エネルギー,SGG,,8,Energy
180,,nnPNgn-VAeVwO-n9NgN9,ドラパルトex,SV6,,3,Pokemon
180,,nnPNgn-VAeVwO-n9NgN9,ドラメシヤ,M2a,,4,Pokemon
180,,nnPNgn-VAeVwO-n9NgN9,ドロンチ,M2a,,4,Pokemon
180,,nnPNgn-VAeVwO-n9NgN9,ヨマワル,SV6a,,2,Pokemon
180,,nnPNgn-VAeVwO-n9NgN9,サマヨール,SV6a,,1,Pokemon
180,,nnPNgn-VAeVwO-n9NgN9,ヨノワール,SV6a,,1,Pokemon
180,,nnPNgn-VAeVwO-n9NgN9,スボミー,M2a,,2,Pokemon
180,,nnPNgn-VAeVwO-n9NgN9,ニャースex,M3,,2,Pokemon
180,,nnPNgn-VAeVwO-n9NgN9,キチキギスex,M2a,,1,Pokemon
180,,nnPNgn-VAeVwO-n9NgN9,リーリエのピッピex,M2a,,1,Pokemon
180,,nnPNgn-VAeVwO-n9NgN9,マシマシラ,M2a,,1,Pokemon
180,,nnPNgn-VAeVwO-n9NgN9,シェイミ,M2a,,1,Pokemon
180,,nnPNgn-VAeVwO-n9NgN9,ハイパーボール,M2a,,3,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,なかよしポフィン,M1S,,4,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,ポケパッド,M3,,4,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,ふしぎなアメ,M1S,,3,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,夜のタンカ,M2a,,2,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,スペシャルレッドカード,M4,,1,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,リーリエの決心,,,4,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,ボスの指令,MBD,,2,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,アカマツ,MC,,2,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,ロケット団のラムダ,MC,,1,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,メイのはげまし,M3,,1,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,ジャミングタワー,SVN,,1,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,ロケット団の監視塔,M2a,,1,Trainer
180,,nnPNgn-VAeVwO-n9NgN9,基本炎エネルギー,MC,,3,Energy
180,,nnPNgn-VAeVwO-n9NgN9,基本超エネルギー,MC,,3,Energy
180,,nnPNgn-VAeVwO-n9NgN9,基本悪エネルギー,MC,,1,Energy
212,,kFkFkv-Q0AajV-fbkdfk,フーディン,M1S,,3,Pokemon
212,,kFkFkv-Q0AajV-fbkdfk,フーディン,SV8a,,1,Pokemon
212,,kFkFkv-Q0AajV-fbkdfk,ユンゲラー,M1S,,4,Pokemon
212,,kFkFkv-Q0AajV-fbkdfk,ケーシィ,M1S,,4,Pokemon
212,,kFkFkv-Q0AajV-fbkdfk,ノココッチ,,,3,Pokemon
212,,kFkFkv-Q0AajV-fbkdfk,ノコッチ,MC,,3,Pokemon
212,,kFkFkv-Q0AajV-fbkdfk,リグレー,SV11B,,1,Pokemon
212,,kFkFkv-Q0AajV-fbkdfk,スピンロトム,M2a,,1,Pokemon
212,,kFkFkv-Q0AajV-fbkdfk,シェイミ,M2a,,1,Pokemon
212,,kFkFkv-Q0AajV-fbkdfk,コダック,,,1,Pokemon
212,,kFkFkv-Q0AajV-fbkdfk,キチキギスex,MA,,1,Pokemon
212,,kFkFkv-Q0AajV-fbkdfk,なかよしポフィン,MC,,4,Trainer
212,,kFkFkv-Q0AajV-fbkdfk,ポケパッド,M3,,4,Trainer
212,,kFkFkv-Q0AajV-fbkdfk,ふしぎなアメ,S10b,,3,Trainer
212,,kFkFkv-Q0AajV-fbkdfk,改造ハンマー,SV5a,,2,Trainer
212,,kFkFkv-Q0AajV-fbkdfk,せいなるはい,M3,,2,Trainer
212,,kFkFkv-Q0AajV-fbkdfk,スペシャルレッドカード,M4,,1,Trainer
212,,kFkFkv-Q0AajV-fbkdfk,トウコ,MC,,4,Trainer
212,,kFkFkv-Q0AajV-fbkdfk,ボスの指令,MBD,,3,Trainer
212,,kFkFkv-Q0AajV-fbkdfk,ヒカリ,M2,,3,Trainer
212,,kFkFkv-Q0AajV-fbkdfk,スイレンのお世話,MC,,1,Trainer
212,,kFkFkv-Q0AajV-fbkdfk,バトルコロシアム,M2,,3,Trainer
212,,kFkFkv-Q0AajV-fbkdfk,テレパス超エネルギー,M3,,4,Energy
212,,kFkFkv-Q0AajV-fbkdfk,リッチエネルギー,MC,,1,Energy
212,,kFkFkv-Q0AajV-fbkdfk,基本超エネルギー,ENE,,2,Energy
234,,kk51bf-bUrCR1-kV1F1V,メガガルーラex,M1S,,3,Pokemon
234,,kk51bf-bUrCR1-kV1F1V,リーリエのピッピex,SV9,,3,Pokemon
234,,kk51bf-bUrCR1-kV1F1V,オーガポン みどりのめんex,SV6,,3,Pokemon
234,,kk51bf-bUrCR1-kV1F1V,テツノイサハex,SV5M,,1,Pokemon
234,,kk51bf-bUrCR1-kV1F1V,メガミミロップex,M2,,1,Pokemon
234,,kk51bf-bUrCR1-kV1F1V,ミミロル,M2,,1,Pokemon
234,,kk51bf-bUrCR1-kV1F1V,キチキギスex,SV6a,,2,Pokemon
234,,kk51bf-bUrCR1-kV1F1V,ラティアスex,MC,,2,Pokemon
234,,kk51bf-bUrCR1-kV1F1V,ニャースex,M3,,3,Pokemon
234,,kk51bf-bUrCR1-kV1F1V,パオジアン,M2a,,1,Pokemon
234,,kk51bf-bUrCR1-kV1F1V,コダック,M2a,,1,Pokemon
234,,kk51bf-bUrCR1-kV1F1V,エネルギーつけかえ,S11a,,4,Trainer
234,,kk51bf-bUrCR1-kV1F1V,アンフェアスタンプ(ACE SPEC),SV5a,,1,Trainer
234,,kk51bf-bUrCR1-kV1F1V,夜のタンカ,M1L,,1,Trainer
234,,kk51bf-bUrCR1-kV1F1V,ハイパーボール,M2a,,4,Trainer
234,,kk51bf-bUrCR1-kV1F1V,スペシャルレッドカード,M4,,1,Trainer
234,,kk51bf-bUrCR1-kV1F1V,暗号マニアの解読,SV5M,,1,Trainer
234,,kk51bf-bUrCR1-kV1F1V,シアノ,SV8,,1,Trainer
234,,kk51bf-bUrCR1-kV1F1V,アカマツ,SV8a,,3,Trainer
234,,kk51bf-bUrCR1-kV1F1V,タケシのスカウト,SV9,,1,Trainer
234,,kk51bf-bUrCR1-kV1F1V,リーリエの決心,M1L,,1,Trainer
234,,kk51bf-bUrCR1-kV1F1V,ボスの指令,MC,,3,Trainer
234,,kk51bf-bUrCR1-kV1F1V,ゼロの大空洞,SV8a,,4,Trainer
234,,kk51bf-bUrCR1-kV1F1V,テレパス超エネルギー,M3,,4,Energy
234,,kk51bf-bUrCR1-kV1F1V,基本超エネルギー,S12a,,3,Energy
234,,kk51bf-bUrCR1-kV1F1V,基本草エネルギー,S12a,,7,Energy
293,,vFkVff-F3FoC9-bdFkkd,リオル,M1L,,4,Pokemon
293,,vFkVff-F3FoC9-bdFkkd,メガルカリオex,M1L,,3,Pokemon
293,,vFkVff-F3FoC9-bdFkkd,ソルロック,MC,,3,Pokemon
293,,vFkVff-F3FoC9-bdFkkd,ルナトーン,MC,,2,Pokemon
293,,vFkVff-F3FoC9-bdFkkd,コダック,M2a,,1,Pokemon
293,,vFkVff-F3FoC9-bdFkkd,ハリテヤマ,M1L,,2,Pokemon
293,,vFkVff-F3FoC9-bdFkkd,マクノシタ,M1L,,2,Pokemon
293,,vFkVff-F3FoC9-bdFkkd,パワープロテイン,M1L,,4,Trainer
293,,vFkVff-F3FoC9-bdFkkd,ファイトゴング,M1L,,4,Trainer
293,,vFkVff-F3FoC9-bdFkkd,ポケモンいれかえ,M2,,1,Trainer
293,,vFkVff-F3FoC9-bdFkkd,ハイパーボール,MC,,3,Trainer
293,,vFkVff-F3FoC9-bdFkkd,ポケパッド,MC,,4,Trainer
293,,vFkVff-F3FoC9-bdFkkd,スペシャルレッドカード,M4,,2,Trainer
293,,vFkVff-F3FoC9-bdFkkd,ふうせん,M1L,,1,Trainer
293,,vFkVff-F3FoC9-bdFkkd,マキシマムベルト(ACE SPEC),MC,,1,Trainer
293,,vFkVff-F3FoC9-bdFkkd,リーリエの決心,M1L,,4,Trainer
293,,vFkVff-F3FoC9-bdFkkd,探検家の先導,MC,,4,Trainer
293,,vFkVff-F3FoC9-bdFkkd,ボスの指令,MC,,2,Trainer
293,,vFkVff-F3FoC9-bdFkkd,ロケット団の監視塔,M2a,,2,Trainer
293,,vFkVff-F3FoC9-bdFkkd,基本闘エネルギー,S8a,,11,Energy
319,,XSUppy-bt0WQ4-XyRRpS,ドラパルトex,SV8a,,3,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,ドロンチ,M2a,,4,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,ドラメシヤ,SV8a,,4,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,ヨノワール,SV6a,,1,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,サマヨール,SV6a,,1,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,ヨマワル,SV6a,,2,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,スボミー,SV8a,,1,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,マシマシラ,SV6,,1,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,キチキギスex,SV6a,,1,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,ニャースex,M3,,2,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,ヨルノズク,SV7,,1,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,ホーホー,MC,,1,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,シェイミ,,,1,Pokemon
319,,XSUppy-bt0WQ4-XyRRpS,ハイパーボール,WCS23,,4,Trainer
319,,XSUppy-bt0WQ4-XyRRpS,アンフェアスタンプ(ACE SPEC),SV5a,,1,Trainer
319,,XSUppy-bt0WQ4-XyRRpS,夜のタンカ,SV8,,1,Trainer
319,,XSUppy-bt0WQ4-XyRRpS,なかよしポフィン,M1S,,4,Trainer
319,,XSUppy-bt0WQ4-XyRRpS,ふしぎなアメ,M1S,,3,Trainer
319,,XSUppy-bt0WQ4-XyRRpS,ポケパッド,MC,,4,Trainer
319,,XSUppy-bt0WQ4-XyRRpS,スペシャルレッドカード,M4,,1,Trainer
